text_id	utterance_id	audio_file	speaker	device	command	token_id	form	lemma	upos	xpos	feats	head	deprel	iob_tag	intent	slot_type	slot_value
txt_060	utt_060	audio/woman/1/curtains/вечерний_режим.ogg	woman	curtains	вечерний_режим	1	вечерний	вечерний	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	0	root	B-MODE	change_mode	MODE	_
txt_060	utt_060	audio/woman/1/curtains/вечерний_режим.ogg	woman	curtains	вечерний_режим	2	режим	режим	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	I-MODE	change_mode	MODE	_
txt_061	utt_061	audio/woman/1/curtains/добавь_света.ogg	woman	curtains	добавь_света	1	добавь	добавь	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	increase_value	_	_
txt_061	utt_061	audio/woman/1/curtains/добавь_света.ogg	woman	curtains	добавь_света	2	света	света	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	1	obj	O	increase_value	_	_
txt_062	utt_062	audio/woman/1/curtains/закрой_шторы.ogg	woman	curtains	закрой_шторы	1	закрой	закрой	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	turn_off	_	_
txt_062	utt_062	audio/woman/1/curtains/закрой_шторы.ogg	woman	curtains	закрой_шторы	2	шторы	шторы	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	1	obj	B-DEVICE	turn_off	DEVICE	_
txt_063	utt_063	audio/woman/1/curtains/затемни_комнату.ogg	woman	curtains	затемни_комнату	1	затемни	затемни	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	decrease_value	_	_
txt_063	utt_063	audio/woman/1/curtains/затемни_комнату.ogg	woman	curtains	затемни_комнату	2	комнату	комнату	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	1	obj	O	decrease_value	_	_
txt_064	utt_064	audio/woman/1/curtains/открой_на_30_процентов.ogg	woman	curtains	открой_на_30_процентов	1	открой	открой	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	set_value	_	_
txt_064	utt_064	audio/woman/1/curtains/открой_на_30_процентов.ogg	woman	curtains	открой_на_30_процентов	2	на	на	ADP	_	_	1	advmod	O	set_value	_	_
txt_064	utt_064	audio/woman/1/curtains/открой_на_30_процентов.ogg	woman	curtains	открой_на_30_процентов	3	тридцать	тридцать	NUM	_	Case=Acc	1	advmod	B-VALUE	set_value	VALUE	_
txt_064	utt_064	audio/woman/1/curtains/открой_на_30_процентов.ogg	woman	curtains	открой_на_30_процентов	4	процентов	процентов	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	1	obj	I-VALUE	set_value	VALUE	_
txt_065	utt_065	audio/woman/1/curtains/открой_шторы.ogg	woman	curtains	открой_шторы	1	открой	открой	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	turn_on	_	_
txt_065	utt_065	audio/woman/1/curtains/открой_шторы.ogg	woman	curtains	открой_шторы	2	шторы	шторы	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	1	obj	B-DEVICE	turn_on	DEVICE	_
txt_066	utt_066	audio/woman/1/curtains/приоткрой_шторы.ogg	woman	curtains	приоткрой_шторы	1	приоткрой	приоткрой	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	B-VALUE	set_value	VALUE	_
txt_066	utt_066	audio/woman/1/curtains/приоткрой_шторы.ogg	woman	curtains	приоткрой_шторы	2	шторы	шторы	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	1	obj	B-DEVICE	set_value	DEVICE	_
txt_067	utt_067	audio/woman/1/curtains/стоп_шторы.ogg	woman	curtains	стоп_шторы	1	стоп	стоп	X	_	_	0	root	O	stop	_	_
txt_067	utt_067	audio/woman/1/curtains/стоп_шторы.ogg	woman	curtains	стоп_шторы	2	шторы	шторы	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	1	obj	B-DEVICE	stop	DEVICE	_
txt_068	utt_068	audio/woman/1/curtains/утренний_режим.ogg	woman	curtains	утренний_режим	1	утренний	утренний	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	0	root	B-MODE	change_mode	MODE	_
txt_068	utt_068	audio/woman/1/curtains/утренний_режим.ogg	woman	curtains	утренний_режим	2	режим	режим	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	I-MODE	change_mode	MODE	_
txt_069	utt_069	audio/woman/1/curtains/шторы_наполовину.ogg	woman	curtains	шторы_наполовину	1	шторы	шторы	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	0	root	B-DEVICE	set_value	DEVICE	_
txt_069	utt_069	audio/woman/1/curtains/шторы_наполовину.ogg	woman	curtains	шторы_наполовину	2	наполовину	наполовину	X	_	_	1	advmod	B-VALUE	set_value	VALUE	_
txt_070	utt_070	audio/woman/1/lamp/включи_свет.ogg	woman	lamp	включи_свет	1	включи	включи	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	turn_on	_	_
txt_070	utt_070	audio/woman/1/lamp/включи_свет.ogg	woman	lamp	включи_свет	2	свет	свет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	B-DEVICE	turn_on	DEVICE	_
txt_071	utt_071	audio/woman/1/lamp/выключи_свет.ogg	woman	lamp	выключи_свет	1	выключи	выключи	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	turn_off	_	_
txt_071	utt_071	audio/woman/1/lamp/выключи_свет.ogg	woman	lamp	выключи_свет	2	свет	свет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	B-DEVICE	turn_off	DEVICE	_
txt_072	utt_072	audio/woman/1/lamp/максимальная_яркость.ogg	woman	lamp	максимальная_яркость	1	максимальная	максимальная	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	0	root	B-VALUE	set_value	VALUE	_
txt_072	utt_072	audio/woman/1/lamp/максимальная_яркость.ogg	woman	lamp	максимальная_яркость	2	яркость	яркость	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	1	obj	I-VALUE	set_value	VALUE	_
txt_073	utt_073	audio/woman/1/lamp/ночной_режим.ogg	woman	lamp	ночной_режим	1	ночной	ночной	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	0	root	B-MODE	change_mode	MODE	_
txt_073	utt_073	audio/woman/1/lamp/ночной_режим.ogg	woman	lamp	ночной_режим	2	режим	режим	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	I-MODE	change_mode	MODE	_
txt_074	utt_074	audio/woman/1/lamp/повтори_последнее.ogg	woman	lamp	повтори_последнее	1	повтори	повтори	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	repeat	_	_
txt_074	utt_074	audio/woman/1/lamp/повтори_последнее.ogg	woman	lamp	повтори_последнее	2	последнее	последнее	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	1	advmod	O	repeat	_	_
txt_075	utt_075	audio/woman/1/lamp/свет_выключится_через_5_минут.ogg	woman	lamp	свет_выключится_через_5_минут	1	свет	свет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	0	root	B-DEVICE	timer_off	DEVICE	_
txt_075	utt_075	audio/woman/1/lamp/свет_выключится_через_5_минут.ogg	woman	lamp	свет_выключится_через_5_минут	2	выключится	выключится	VERB	_	Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin	1	advmod	O	timer_off	_	_
txt_075	utt_075	audio/woman/1/lamp/свет_выключится_через_5_минут.ogg	woman	lamp	свет_выключится_через_5_минут	3	через	через	ADP	_	_	1	advmod	O	timer_off	_	_
txt_075	utt_075	audio/woman/1/lamp/свет_выключится_через_5_минут.ogg	woman	lamp	свет_выключится_через_5_минут	4	пять	пять	NUM	_	Case=Nom	1	advmod	B-TIME	timer_off	TIME	_
txt_075	utt_075	audio/woman/1/lamp/свет_выключится_через_5_минут.ogg	woman	lamp	свет_выключится_через_5_минут	5	минут	минут	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	1	obj	I-TIME	timer_off	TIME	_
txt_076	utt_076	audio/woman/1/lamp/сделай_темнее.ogg	woman	lamp	сделай_темнее	1	сделай	сделай	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	decrease_value	_	_
txt_076	utt_076	audio/woman/1/lamp/сделай_темнее.ogg	woman	lamp	сделай_темнее	2	темнее	темнее	ADJ	_	Degree=Cmp	1	advmod	B-VALUE	decrease_value	VALUE	_
txt_077	utt_077	audio/woman/1/lamp/сделай_ярче.ogg	woman	lamp	сделай_ярче	1	сделай	сделай	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	increase_value	_	_
txt_077	utt_077	audio/woman/1/lamp/сделай_ярче.ogg	woman	lamp	сделай_ярче	2	ярче	ярче	ADJ	_	Degree=Cmp	1	advmod	B-VALUE	increase_value	VALUE	_
txt_078	utt_078	audio/woman/1/lamp/тёплый_свет.ogg	woman	lamp	тёплый_свет	1	тёплый	тёплый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	0	root	B-MODE	change_mode	MODE	_
txt_078	utt_078	audio/woman/1/lamp/тёплый_свет.ogg	woman	lamp	тёплый_свет	2	свет	свет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	I-MODE	change_mode	MODE	_
txt_079	utt_079	audio/woman/1/lamp/холодный_свет.ogg	woman	lamp	холодный_свет	1	холодный	холодный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	0	root	B-MODE	change_mode	MODE	_
txt_079	utt_079	audio/woman/1/lamp/холодный_свет.ogg	woman	lamp	холодный_свет	2	свет	свет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	I-MODE	change_mode	MODE	_
txt_080	utt_080	audio/woman/1/lock/автозакрытие_включи.ogg	woman	lock	автозакрытие_включи	1	автозакрытие	автозакрытие	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	0	root	B-MODE	change_mode	MODE	_
txt_080	utt_080	audio/woman/1/lock/автозакрытие_включи.ogg	woman	lock	автозакрытие_включи	2	включи	включи	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	1	advmod	O	change_mode	_	_
txt_081	utt_081	audio/woman/1/lock/временный_доступ.ogg	woman	lock	временный_доступ	1	временный	временный	ADJ	_	Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	0	root	B-MODE	change_mode	MODE	_
txt_081	utt_081	audio/woman/1/lock/временный_доступ.ogg	woman	lock	временный_доступ	2	доступ	доступ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	I-MODE	change_mode	MODE	_
txt_082	utt_082	audio/woman/1/lock/заблокируй.ogg	woman	lock	заблокируй	1	заблокируй	заблокируй	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	lock	_	_
txt_083	utt_083	audio/woman/1/lock/закрой_дверь.ogg	woman	lock	закрой_дверь	1	закрой	закрой	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	turn_off	_	_
txt_083	utt_083	audio/woman/1/lock/закрой_дверь.ogg	woman	lock	закрой_дверь	2	дверь	дверь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	1	obj	B-DEVICE	turn_off	DEVICE	_
txt_084	utt_084	audio/woman/1/lock/кто_там.ogg	woman	lock	кто_там	1	кто	кто	PRON	_	Case=Nom	0	root	O	query_status	_	_
txt_084	utt_084	audio/woman/1/lock/кто_там.ogg	woman	lock	кто_там	2	там	там	ADV	_	Degree=Pos	1	advmod	O	query_status	_	_
txt_085	utt_085	audio/woman/1/lock/открой_дверь.ogg	woman	lock	открой_дверь	1	открой	открой	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	turn_on	_	_
txt_085	utt_085	audio/woman/1/lock/открой_дверь.ogg	woman	lock	открой_дверь	2	дверь	дверь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	1	obj	B-DEVICE	turn_on	DEVICE	_
txt_086	utt_086	audio/woman/1/lock/отмени_последнее.ogg	woman	lock	отмени_последнее	1	отмени	отмени	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	cancel	_	_
txt_086	utt_086	audio/woman/1/lock/отмени_последнее.ogg	woman	lock	отмени_последнее	2	последнее	последнее	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	1	advmod	O	cancel	_	_
txt_087	utt_087	audio/woman/1/lock/покажи_историю.ogg	woman	lock	покажи_историю	1	покажи	покажи	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	query_status	_	_
txt_087	utt_087	audio/woman/1/lock/покажи_историю.ogg	woman	lock	покажи_историю	2	историю	историю	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	1	obj	O	query_status	_	_
txt_088	utt_088	audio/woman/1/lock/разблокируй.ogg	woman	lock	разблокируй	1	разблокируй	разблокируй	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	unlock	_	_
txt_089	utt_089	audio/woman/1/lock/режим_охраны.ogg	woman	lock	режим_охраны	1	режим	режим	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	0	root	B-MODE	change_mode	MODE	_
txt_089	utt_089	audio/woman/1/lock/режим_охраны.ogg	woman	lock	режим_охраны	2	охраны	охраны	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	1	obj	I-MODE	change_mode	MODE	_
txt_090	utt_090	audio/woman/1/tv/без_звука.ogg	woman	tv	без_звука	1	без	без	ADP	_	_	0	root	O	mute	_	_
txt_090	utt_090	audio/woman/1/tv/без_звука.ogg	woman	tv	без_звука	2	звука	звука	X	_	_	1	advmod	O	mute	_	_
txt_091	utt_091	audio/woman/1/tv/включи_телевизор.ogg	woman	tv	включи_телевизор	1	включи	включи	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	turn_on	_	_
txt_091	utt_091	audio/woman/1/tv/включи_телевизор.ogg	woman	tv	включи_телевизор	2	телевизор	телевизор	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	B-DEVICE	turn_on	DEVICE	_
txt_092	utt_092	audio/woman/1/tv/выйди.ogg	woman	tv	выйди	1	выйди	выйди	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	B-ACTION	navigate	ACTION	_
txt_093	utt_093	audio/woman/1/tv/выключи_телевизор.ogg	woman	tv	выключи_телевизор	1	выключи	выключи	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	turn_off	_	_
txt_093	utt_093	audio/woman/1/tv/выключи_телевизор.ogg	woman	tv	выключи_телевизор	2	телевизор	телевизор	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	B-DEVICE	turn_off	DEVICE	_
txt_094	utt_094	audio/woman/1/tv/громкость_вверх.ogg	woman	tv	громкость_вверх	1	громкость	громкость	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	0	root	O	increase_value	_	_
txt_094	utt_094	audio/woman/1/tv/громкость_вверх.ogg	woman	tv	громкость_вверх	2	вверх	вверх	X	_	_	1	advmod	B-VALUE	increase_value	VALUE	_
txt_095	utt_095	audio/woman/1/tv/громкость_вниз.ogg	woman	tv	громкость_вниз	1	громкость	громкость	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	0	root	O	decrease_value	_	_
txt_095	utt_095	audio/woman/1/tv/громкость_вниз.ogg	woman	tv	громкость_вниз	2	вниз	вниз	X	_	_	1	advmod	B-VALUE	decrease_value	VALUE	_
txt_096	utt_096	audio/woman/1/tv/открой_меню.ogg	woman	tv	открой_меню	1	открой	открой	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	navigate	_	_
txt_096	utt_096	audio/woman/1/tv/открой_меню.ogg	woman	tv	открой_меню	2	меню	меню	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	1	obj	B-ACTION	navigate	ACTION	_
txt_097	utt_097	audio/woman/1/tv/переключи_на_hdmi.ogg	woman	tv	переключи_на_hdmi	1	переключи	переключи	VERB	_	Mood=Imp|Number=Sing|Person=2|VerbForm=Fin	0	root	O	change_mode	_	_
txt_097	utt_097	audio/woman/1/tv/переключи_на_hdmi.ogg	woman	tv	переключи_на_hdmi	2	на	на	ADP	_	_	1	advmod	O	change_mode	_	_
txt_097	utt_097	audio/woman/1/tv/переключи_на_hdmi.ogg	woman	tv	переключи_на_hdmi	3	HDMI	hdmi	X	_	_	1	advmod	B-MODE	change_mode	MODE	_
txt_098	utt_098	audio/woman/1/tv/предыдущий_канал.ogg	woman	tv	предыдущий_канал	1	предыдущий	предыдущий	X	_	_	0	root	O	decrease_value	_	_
txt_098	utt_098	audio/woman/1/tv/предыдущий_канал.ogg	woman	tv	предыдущий_канал	2	канал	канал	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	O	decrease_value	_	_
txt_099	utt_099	audio/woman/1/tv/следующий_канал.ogg	woman	tv	следующий_канал	1	следующий	следующий	X	_	_	0	root	O	increase_value	_	_
txt_099	utt_099	audio/woman/1/tv/следующий_канал.ogg	woman	tv	следующий_канал	2	канал	канал	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	1	obj	O	increase_value	_	_
